,Unnamed: 0,Name,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
5002,5099,Maruti Alto K10 2010-2014 VXI,2012,65349,Petrol,Manual,1,20.92,998.0,67.1,5.0,2.81
5003,5100,Audi A4 1.8 TFSI Technology Edition,2012,80000,Petrol,Automatic,1,15.64,1798.0,167.62,5.0,17.5
5004,5101,Maruti Swift VXi BSIV,2012,61000,Petrol,Manual,1,16.1,1197.0,85.0,5.0,3.3
5005,5102,Maruti Wagon R VXI,2019,31817,Petrol,Manual,1,22.5,998.0,67.04,5.0,5.34
5006,5103,Skoda Rapid 1.5 TDI Ambition,2016,41000,Diesel,Manual,1,21.14,1498.0,103.52,5.0,8.5
5007,5104,Honda Jazz S,2010,82606,Petrol,Manual,2,16.0,1198.0,90.0,5.0,2.69
5008,5105,Mahindra XUV500 W10 2WD,2015,52000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,11.5
5009,5106,Maruti Ritz VXi,2011,50318,Petrol,Manual,1,18.5,1197.0,85.8,5.0,4.06
5010,5107,Mercedes-Benz GLE 250d,2016,50000,Diesel,Automatic,1,17.9,2143.0,201.15,5.0,49.0
5011,5108,Skoda Rapid 1.6 TDI Ambition,2012,72000,Diesel,Manual,1,20.5,1598.0,103.5,5.0,4.6
5012,5109,Hyundai Grand i10 CRDi Magna,2015,63776,Diesel,Manual,1,24.0,1120.0,70.0,5.0,3.96
5013,5110,Hyundai Elite i20 Petrol Asta,2015,28133,Petrol,Manual,1,18.6,1197.0,81.86,5.0,5.6
5014,5111,Tata Zest Quadrajet 1.3 75PS XE,2017,45000,Diesel,Manual,1,22.95,1248.0,74.0,5.0,3.75
5015,5112,Hyundai i20 Magna 1.4 CRDi,2015,55697,Diesel,Manual,1,22.54,1396.0,88.73,5.0,5.5
5016,5113,Skoda Rapid 1.6 TDI Elegance,2012,62000,Diesel,Manual,2,20.5,1598.0,103.5,5.0,3.0
5017,5114,Fiat Linea Emotion,2011,48000,Petrol,Manual,1,16.0,1368.0,90.0,5.0,3.0
5018,5115,Maruti Swift VXI BSIII W/ ABS,2010,90246,Petrol,Manual,1,16.1,1298.0,88.2,5.0,2.95
5019,5116,Tata Indica V2 2001-2011 eLS,2015,80500,Diesel,Manual,1,25.0,1396.0,69.0,5.0,2.45
5020,5117,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2012,119000,Diesel,Automatic,1,14.84,2143.0,170.0,5.0,13.99
5021,5118,Mercedes-Benz GLE 350d,2016,28541,Diesel,Automatic,1,11.57,2987.0,254.79,5.0,60.75
5022,5119,Hyundai Santro Xing XP,2008,45500,Petrol,Manual,2,19.330834572095963,1086.0,113.82763389013172,5.0,1.17
5023,5120,Honda City V MT AVN,2012,41000,Petrol,Manual,2,16.8,1497.0,116.3,5.0,4.5
5024,5121,Hyundai i20 Magna,2010,58000,Petrol,Manual,2,18.5,1197.0,80.0,5.0,2.5
5025,5122,Toyota Fortuner 4x2 Manual,2015,99000,Diesel,Manual,1,13.0,2982.0,168.5,7.0,20.5
5026,5123,Hyundai Grand i10 Magna,2014,31200,Petrol,Manual,1,18.9,1197.0,82.0,5.0,3.9
5027,5124,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2009,85000,Diesel,Manual,2,15.0,1896.0,105.0,5.0,3.5
5028,5125,Ford EcoSport 1.5 Ti VCT AT Titanium,2016,60924,Petrol,Automatic,1,15.63,1499.0,110.4,5.0,8.3
5029,5126,Hyundai EON Magna Plus,2012,45000,Petrol,Manual,1,21.1,814.0,55.2,5.0,2.5
5030,5127,Nissan Micra XV CVT,2011,44000,Petrol,Automatic,1,19.15,1198.0,75.94,5.0,2.65
5031,5128,Honda Jazz 1.2 V CVT i VTEC,2016,30534,Petrol,Automatic,1,19.0,1199.0,88.7,5.0,7.42
5032,5129,Volkswagen Polo 1.2 MPI Trendline,2016,46399,Petrol,Manual,1,16.47,1198.0,74.0,5.0,4.63
5033,5130,Maruti Alto LXi,2008,42000,Petrol,Manual,1,19.7,796.0,46.3,5.0,1.09
5034,5131,Hyundai Verna 1.6 SX,2011,67000,Diesel,Manual,1,22.32,1582.0,126.32,5.0,3.8
5035,5132,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,58000,Diesel,Automatic,1,10.0,2148.0,170.0,5.0,15.75
5036,5133,Tata Zest Revotron 1.2 XT,2015,27000,Petrol,Manual,1,17.57,1193.0,88.7,5.0,5.27
5037,5134,Honda Brio S Option MT,2012,39566,Petrol,Manual,2,18.4,1198.0,86.8,5.0,2.75
5038,5135,Honda Jazz VX Diesel,2016,14980,Diesel,Manual,1,27.3,1498.0,98.6,5.0,7.4
5039,5136,Maruti Alto K10 VXI AGS,2017,18491,Petrol,Automatic,1,24.07,998.0,67.1,5.0,3.9
5040,5137,Maruti Zen VXi - BS III,2000,90000,Petrol,Manual,2,17.3,993.0,60.0,5.0,0.7
5041,5138,Hyundai i20 Sportz 1.4 CRDi,2015,118211,Diesel,Manual,1,22.54,1396.0,88.73,5.0,5.9
5042,5139,Maruti SX4 S Cross DDiS 320 Zeta,2016,63316,Diesel,Manual,1,22.7,1598.0,118.0,5.0,9.58
5043,5140,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,42000,Diesel,Automatic,1,14.21,2143.0,203.0,5.0,24.95
5044,5141,Chevrolet Enjoy Petrol LS 7 Seater,2015,25648,Petrol,Manual,1,13.7,1399.0,98.82,7.0,4.29
5045,5142,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2011,67612,Diesel,Automatic,2,14.21,2143.0,203.0,5.0,11.5
5046,5143,Mahindra XUV500 W4,2016,33000,Diesel,Manual,1,16.0,2179.0,140.0,7.0,9.65
5047,5144,Hyundai i10 Sportz,2015,20000,Petrol,Manual,1,20.36,1197.0,78.9,5.0,3.75
5048,5145,Hyundai Getz 1.3 GLS,2007,143000,Petrol,Manual,2,14.2,1341.0,82.9,5.0,1.1
5049,5146,Audi Q7 3.0 TDI quattro,2014,118218,Diesel,Automatic,1,12.07,2967.0,241.4,7.0,31.41
5050,5147,Mahindra Scorpio SLE BSIV,2012,99000,Diesel,Manual,3,12.05,2179.0,120.0,8.0,6.0
5051,5148,Honda Jazz 1.2 SV i VTEC,2016,22700,Petrol,Manual,1,18.7,1199.0,88.7,5.0,5.55
5052,5149,Tata Safari Storme 2012-2015 EX,2017,28000,Diesel,Manual,1,14.0,2179.0,138.1,7.0,10.91
5053,5150,Mahindra XUV500 W6 2WD,2014,62000,Diesel,Manual,1,15.1,2179.0,140.0,7.0,7.25
5054,5151,Volkswagen Polo Diesel Comfortline 1.2L,2012,107023,Diesel,Manual,1,22.07,1199.0,73.9,5.0,3.9
5055,5152,Maruti Swift Dzire ZDi,2012,71082,Diesel,Manual,1,19.3,1248.0,73.9,5.0,3.95
5056,5153,Audi Q3 2.0 TDI,2013,60000,Diesel,Automatic,1,15.73,1968.0,174.33,5.0,22.0
5057,5154,Maruti Celerio ZXI,2014,21701,Petrol,Manual,1,23.1,998.0,67.04,5.0,3.38
5058,5155,Honda City V MT Exclusive,2011,56000,Petrol,Manual,1,16.8,1497.0,116.3,5.0,3.45
5059,5156,Hyundai i20 1.2 Spotz,2016,32450,Petrol,Manual,1,18.6,1197.0,81.83,5.0,5.75
5060,5157,Renault KWID RXT,2016,12500,Petrol,Manual,1,25.17,799.0,53.3,5.0,2.75
5061,5158,Mercedes-Benz CLA 200 CDI Sport,2019,20483,Diesel,Automatic,1,17.9,2143.0,136.0,5.0,30.3
5062,5159,Ford Ecosport 1.5 DV5 MT Titanium,2014,45800,Diesel,Manual,1,22.7,1498.0,89.84,5.0,7.5
5063,5160,Hyundai i20 Asta 1.2,2015,35441,Petrol,Manual,1,18.6,1197.0,81.83,5.0,6.87
5064,5161,Toyota Innova 2.5 ZX Diesel 7 Seater,2015,86398,Diesel,Manual,1,12.99,2494.0,100.6,7.0,15.2
5065,5162,Nissan Sunny 2011-2014 Diesel XL,2012,150000,Diesel,Manual,1,21.64,1461.0,84.8,5.0,3.5
5066,5163,Maruti Swift VDI BSIV,2014,89000,Diesel,Manual,1,25.2,1248.0,74.0,5.0,5.85
5067,5164,Maruti A-Star Vxi,2010,68375,Petrol,Manual,1,19.0,998.0,66.1,5.0,2.5
5068,5165,Maruti Swift ZXI,2013,52000,Petrol,Manual,1,18.6,1197.0,85.8,5.0,3.95
5069,5166,Mercedes-Benz CLA 200 CDI Sport,2017,39000,Diesel,Automatic,1,17.9,2143.0,136.0,5.0,27.0
5070,5167,Maruti Ertiga ZXI,2014,68000,Petrol,Manual,2,16.02,1373.0,93.7,7.0,6.75
5071,5168,Maruti Wagon R LXI,2007,71000,Petrol,Manual,2,18.9,998.0,67.1,5.0,1.5
5072,5169,Volkswagen Polo Diesel Trendline 1.2L,2012,72003,Diesel,Manual,1,22.07,1199.0,73.9,5.0,3.9
5073,5170,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,135670,Diesel,Manual,1,22.7,1498.0,89.84,5.0,6.55
5074,5171,Honda City i DTEC VX,2017,65850,Diesel,Manual,1,25.1,1498.0,98.6,5.0,9.44
5075,5172,Toyota Corolla Altis 1.8 GL,2015,53920,Petrol,Manual,1,14.28,1798.0,138.03,5.0,10.77
5076,5173,Mahindra XUV500 W8 2WD,2014,58000,Diesel,Manual,1,15.1,2179.0,140.0,7.0,7.5
5077,5174,Maruti Alto 800 2016-2019 VXI,2016,4000,Petrol,Manual,1,24.7,796.0,47.3,5.0,3.0
5078,5175,BMW 5 Series 530d M Sport,2010,58000,Diesel,Automatic,1,18.59,2993.0,265.0,5.0,11.75
5079,5176,Hyundai EON D Lite Plus,2016,29832,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.29
5080,5177,Maruti Swift Dzire VDI,2016,71156,Diesel,Manual,1,26.59,1248.0,74.0,5.0,6.5
5081,5179,Audi A4 2.0 TDI,2011,54000,Diesel,Automatic,1,16.55,1968.0,147.51,5.0,18.0
5082,5180,Skoda Superb Elegance 1.8 TSI AT,2009,75000,Petrol,Automatic,2,13.7,1798.0,157.75,5.0,4.95
5083,5181,Tata Zest Revotron 1.2T XM,2015,39208,Petrol,Manual,1,17.57,1193.0,88.7,5.0,4.52
5084,5182,Force One LX ABS 7 Seating,2014,41000,Diesel,Manual,1,17.0,2149.0,139.07,7.0,8.0
5085,5183,Honda City i-VTEC VX,2013,38622,Petrol,Manual,1,17.4,1497.0,117.3,5.0,6.26
5086,5184,Nissan Sunny 2011-2014 XV,2016,18000,Petrol,Manual,1,16.95,1498.0,97.7,5.0,7.5
5087,5186,Volkswagen Vento Petrol Highline AT,2011,45000,Petrol,Automatic,1,14.4,1598.0,103.6,5.0,3.35
5088,5187,Hyundai Verna 1.6 SX VTVT AT,2014,48656,Petrol,Automatic,1,15.74,1591.0,121.3,5.0,5.5
5089,5188,Hyundai Verna CRDi 1.6 AT SX Plus,2012,79000,Diesel,Automatic,1,22.0,1582.0,126.2,5.0,5.25
5090,5189,Audi A4 2.0 TDI Multitronic,2012,88000,Diesel,Automatic,1,16.55,1968.0,140.0,5.0,16.25
5091,5190,Maruti SX4 Vxi BSIV,2009,92000,Petrol,Manual,1,15.5,1586.0,103.3,5.0,2.7
5092,5191,Ford Endeavour 2.2 Titanium AT 4X2,2019,9000,Diesel,Automatic,1,12.62,2198.0,158.0,7.0,32.9
5093,5192,Maruti Swift LXI BSIV,2008,50121,Petrol,Manual,1,20.4,1197.0,83.11,5.0,3.41
5094,5193,Hyundai Grand i10 CRDi Magna,2014,79000,Diesel,Manual,1,24.0,1120.0,70.0,5.0,4.15
5095,5194,Volkswagen Polo 1.5 TDI Highline,2014,46000,Diesel,Manual,2,20.14,1498.0,88.8,5.0,5.9
5096,5195,Mercedes-Benz E-Class 230,2012,100000,Petrol,Automatic,1,10.0,2496.0,157.7,5.0,11.5
5097,5196,Hyundai i20 Asta 1.2,2015,41000,Petrol,Manual,1,18.6,1197.0,81.83,5.0,4.75
5098,5197,Maruti Alto K10 VXI AGS,2015,25000,Petrol,Automatic,1,24.07,998.0,67.1,5.0,3.5
5099,5198,Maruti Ertiga VDI,2014,71899,Diesel,Manual,1,20.77,1248.0,88.76,7.0,7.25
5100,5199,Maruti Celerio VXI AT,2016,7100,Petrol,Automatic,1,23.1,998.0,67.04,5.0,4.35
5101,5200,Renault KWID Climber 1.0 AMT,2018,38171,Petrol,Automatic,2,22.5,999.0,67.0,5.0,4.99
5102,5201,Mahindra Scorpio SLE BSIV,2013,70359,Diesel,Manual,1,12.05,2179.0,120.0,8.0,7.65
5103,5202,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,200000,Diesel,Manual,1,12.8,2494.0,102.0,7.0,9.0
5104,5203,Volkswagen Polo Diesel Highline 1.2L,2017,26969,Diesel,Manual,1,22.07,1199.0,73.9,5.0,6.9
5105,5204,Ford Figo Diesel ZXI,2011,56500,Diesel,Manual,1,20.0,1399.0,68.0,5.0,2.9
5106,5205,Nissan Terrano XL Plus 85 PS,2014,40000,Diesel,Manual,1,20.45,1461.0,83.8,5.0,5.75
5107,5206,Force One LX 4x4,2014,41000,Diesel,Manual,1,17.0,2200.0,139.01,7.0,8.0
5108,5207,Renault KWID 1.0 RXT Optional AMT,2017,53105,Petrol,Automatic,1,22.5,999.0,67.0,5.0,4.41
5109,5208,Skoda Rapid 1.5 TDI Elegance,2013,23000,Diesel,Manual,1,21.14,1498.0,103.52,5.0,4.95
5110,5209,Mahindra XUV500 AT W10 FWD,2016,80999,Diesel,Automatic,1,16.0,2179.0,140.0,7.0,14.4
5111,5210,Ford Figo Diesel Titanium,2012,82000,Diesel,Manual,1,20.0,1399.0,68.05,5.0,2.95
5112,5211,Mahindra Bolero ZLX,2017,68557,Diesel,Manual,1,15.96,2523.0,62.1,7.0,8.14
5113,5212,Volkswagen Vento 1.5 TDI Highline,2016,34000,Diesel,Manual,1,20.64,1498.0,108.5,5.0,8.45
5114,5213,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2015,77000,Diesel,Manual,1,12.99,2494.0,100.0,8.0,12.5
5115,5214,Mahindra XUV500 W8 2WD,2012,48000,Diesel,Manual,1,15.1,2179.0,140.0,7.0,6.5
5116,5215,Ford Ecosport 1.5 Ti VCT MT Titanium,2015,28232,Petrol,Manual,2,15.8,1499.0,110.0,5.0,7.72
5117,5216,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,2011,110000,Diesel,Automatic,1,16.96,1968.0,138.1,5.0,8.0
5118,5217,Tata New Safari DICOR 2.2 VX 4x4,2009,120000,Diesel,Manual,2,13.93,2179.0,138.0,7.0,3.0
5119,5218,BMW 3 Series 330d Convertible,2013,49000,Diesel,Automatic,1,8.2,2993.0,245.0,4.0,29.0
5120,5219,Volkswagen Polo 1.2 MPI Highline,2014,22000,Petrol,Manual,1,16.47,1198.0,74.0,5.0,4.11
5121,5220,Hyundai i20 Magna Optional 1.2,2015,14925,Petrol,Manual,1,18.5,1197.0,82.9,5.0,5.37
5122,5221,Maruti Ertiga ZDI,2013,75000,Diesel,Manual,1,20.77,1248.0,88.8,7.0,6.55
5123,5222,Honda City i VTEC V,2015,23000,Petrol,Manual,1,17.4,1497.0,117.3,5.0,7.0
5124,5223,Honda City 1.5 S MT,2014,57000,Petrol,Manual,1,17.0,1497.0,118.0,5.0,5.48
5125,5224,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2013,76718,Diesel,Automatic,1,16.96,1968.0,138.03,5.0,6.51
5126,5225,Honda Amaze VX i-DTEC,2016,138000,Diesel,Manual,1,25.8,1498.0,98.6,5.0,5.15
5127,5226,Mahindra XUV500 W8 2WD,2013,140000,Diesel,Manual,2,15.1,2179.0,140.0,7.0,9.0
5128,5227,Toyota Corolla Altis VL,2008,110000,Petrol,Automatic,2,14.53,1798.0,138.1,5.0,2.75
5129,5228,Hyundai Santro Xing XL eRLX Euro III,2005,126000,Petrol,Manual,2,17.0,1086.0,113.82763389013172,5.0,1.2
5130,5229,BMW 3 Series 320d,2012,73000,Diesel,Automatic,1,22.69,1995.0,190.0,5.0,12.5
5131,5230,Ford EcoSport 1.5 Diesel Trend,2017,63423,Diesel,Manual,1,23.0,1498.0,98.96,5.0,7.69
5132,5231,Hyundai i20 Asta Optional with Sunroof 1.2,2013,62132,Petrol,Manual,1,18.5,1197.0,82.85,5.0,4.57
5133,5232,Honda City 1.5 S AT,2013,51000,Petrol,Automatic,1,16.8,1497.0,118.0,5.0,4.5
5134,5233,Maruti Ritz VDI (ABS) BS IV,2015,75000,Diesel,Manual,1,23.2,1248.0,73.94,5.0,4.9
5135,5234,Hyundai i10 Era 1.1,2008,55410,Petrol,Manual,1,19.81,1086.0,68.05,5.0,1.65
5136,5235,Chevrolet Sail 1.2 LS,2015,41000,Petrol,Manual,1,18.2,1199.0,82.4,5.0,3.25
5137,5236,Hyundai Verna 1.6 SX CRDi (O),2012,45000,Diesel,Manual,1,22.32,1582.0,126.32,5.0,6.25
5138,5237,Hyundai Creta 1.6 SX Option,2018,53322,Petrol,Manual,1,15.8,1591.0,121.3,5.0,12.13
5139,5238,Chevrolet Sail 1.2 LS,2013,48000,Petrol,Manual,1,18.2,1199.0,82.4,5.0,3.25
5140,5239,Audi Q5 2.0 TDI,2013,72000,Diesel,Automatic,1,14.16,1968.0,174.3,5.0,29.0
5141,5240,Honda City 1.5 V MT Exclusive,2013,50266,Petrol,Manual,1,17.0,1497.0,118.0,5.0,5.53
5142,5241,Ford EcoSport 1.5 Petrol Titanium,2017,21800,Petrol,Manual,1,17.0,1497.0,121.36,5.0,8.75
5143,5242,Audi Q7 3.0 TDI Quattro Premium Plus,2014,45000,Diesel,Automatic,2,12.07,2967.0,241.4,7.0,37.9
5144,5243,Hyundai i10 Magna 1.2,2010,62000,Petrol,Manual,1,20.36,1197.0,78.9,5.0,2.4
5145,5244,Hyundai i20 1.2 Asta,2014,41681,Petrol,Manual,1,17.0,1197.0,80.0,5.0,4.55
5146,5245,Maruti Swift Dzire 1.2 Vxi BSIV,2011,69313,Petrol,Manual,2,17.5,1197.0,85.8,5.0,2.65
5147,5246,Tata Indica V2 eLX,2017,49000,Diesel,Manual,2,25.0,1396.0,69.0,5.0,1.6
5148,5247,BMW 5 Series 2010-2013 530d,2012,40471,Diesel,Automatic,2,16.2,2993.0,235.0,5.0,25.72
5149,5248,Maruti Swift VDI,2013,60000,Diesel,Manual,1,22.9,1248.0,74.0,5.0,4.15
5150,5249,Ford Freestyle Titanium Plus Petrol,2018,1001,Petrol,Manual,1,19.0,1194.0,94.68,5.0,7.23
5151,5250,Hyundai Verna XXi ABS (Petrol),2008,38000,Petrol,Manual,2,13.9,1599.0,103.2,5.0,2.6
5152,5251,BMW 3 Series 320d Highline,2008,66000,Diesel,Automatic,2,16.07,1995.0,181.0,5.0,7.25
5153,5252,Toyota Innova 2.5 G4 Diesel 8-seater,2017,33901,Diesel,Manual,1,12.8,2494.0,102.0,8.0,14.29
5154,5253,Mercedes-Benz New C-Class C 250 CDI Elegance,2011,57000,Diesel,Automatic,2,14.94,2143.0,204.0,5.0,17.25
5155,5254,Hyundai Elantra 1.6 SX,2013,170000,Diesel,Manual,1,22.54,1582.0,126.2,5.0,7.5
5156,5255,Maruti Ritz ZDi,2014,60000,Diesel,Manual,1,23.2,1248.0,73.94,5.0,4.35
5157,5256,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,85000,Diesel,Manual,1,24.3,1248.0,88.5,5.0,8.9
5158,5257,Hyundai Xcent 1.2 Kappa S,2016,146000,Petrol,Manual,2,19.1,1197.0,82.0,5.0,3.5
5159,5258,Honda City i DTEC V,2014,56002,Diesel,Manual,1,26.0,1498.0,98.6,5.0,6.1
5160,5259,Renault KWID RXT,2016,8554,Petrol,Manual,1,25.17,799.0,53.3,5.0,3.2
5161,5260,Toyota Etios Cross 1.4L VD,2014,62322,Diesel,Manual,1,23.59,1364.0,67.06,5.0,4.9
5162,5261,Maruti Alto K10 VXI,2015,37929,Petrol,Manual,1,24.07,998.0,67.1,5.0,3.69
5163,5262,Tata Tiago 1.2 Revotron XM Option,2016,5400,Petrol,Manual,1,23.84,1199.0,84.0,5.0,3.98
5164,5263,Hyundai i20 1.4 CRDi Magna,2013,60000,Diesel,Manual,1,21.9,1396.0,90.0,5.0,2.95
5165,5264,Audi A4 2.0 TDI,2014,55730,Diesel,Automatic,1,16.55,1968.0,147.51,5.0,15.21
5166,5265,Maruti Swift VDI,2015,62000,Diesel,Manual,1,28.4,1248.0,74.0,5.0,6.3
5167,5266,Volkswagen Ameo 1.2 MPI Highline,2017,14576,Petrol,Manual,1,17.0,1198.0,73.75,5.0,6.69
5168,5267,Honda BRV i-VTEC V CVT,2017,17000,Petrol,Automatic,1,16.0,1497.0,117.3,7.0,9.5
5169,5268,Hyundai i20 Asta,2009,28000,Petrol,Manual,1,17.0,1197.0,80.0,5.0,2.65
5170,5269,Hyundai Santa Fe 4X4,2012,58200,Diesel,Manual,1,14.66,2199.0,194.3,7.0,7.5
5171,5271,Maruti Celerio ZXI Optional AMT,2018,12278,Petrol,Automatic,1,23.1,998.0,67.04,5.0,5.63
5172,5272,Hyundai Creta 1.6 SX,2018,17665,Petrol,Manual,1,15.8,1591.0,121.3,5.0,11.78
5173,5273,Tata Indica V2 DL BSIII,2004,200000,Diesel,Manual,2,17.88,1396.0,52.8,5.0,0.85
5174,5274,Volkswagen Vento Petrol Highline,2011,55893,Petrol,Manual,1,15.04,1598.0,103.6,5.0,3.35
5175,5275,Maruti Celerio VXI,2015,60586,Petrol,Manual,1,23.1,998.0,67.04,5.0,4.11
5176,5276,Mercedes-Benz CLA 200 D Sport Edition,2015,13500,Diesel,Automatic,1,17.9,2143.0,136.0,5.0,25.51
5177,5277,Maruti Alto 800 LXI,2017,30000,Petrol,Manual,1,22.74,796.0,47.3,5.0,3.1
5178,5278,Ford Endeavour 3.2 Titanium AT 4X4,2018,12000,Diesel,Automatic,1,10.91,3198.0,197.0,7.0,33.5
5179,5279,Tata Zest Revotron 1.2T XE,2017,65000,Petrol,Manual,1,17.57,1193.0,88.7,5.0,4.8
5180,5280,Volkswagen Vento 1.6 Comfortline,2014,38000,Petrol,Manual,1,16.09,1598.0,103.5,5.0,3.49
5181,5281,Maruti Ertiga ZXI,2012,25000,Petrol,Manual,2,17.5,1373.0,91.1,7.0,5.15
5182,5282,Mercedes-Benz M-Class ML 350 CDI Corporate,2011,100000,Diesel,Automatic,1,14.0,2987.0,224.0,5.0,14.41
5183,5283,Volkswagen Polo 1.2 MPI Highline,2014,13710,Petrol,Manual,1,16.2,1199.0,74.0,5.0,4.75
5184,5284,Toyota Fortuner 4x2 AT,2015,100000,Diesel,Automatic,1,12.55,2982.0,168.5,7.0,19.0
5185,5285,Maruti Celerio VXI,2017,17000,Petrol,Manual,1,23.1,998.0,67.04,5.0,4.9
5186,5286,BMW 3 Series 320d Corporate Edition,2008,89000,Diesel,Automatic,2,16.07,1995.0,181.0,4.0,6.3
5187,5287,Honda City ZX VTEC,2006,100173,Petrol,Manual,2,16.9,1497.0,100.0,5.0,2.4
5188,5288,Mitsubishi Cedia Sports,2009,97000,Petrol,Manual,1,13.17,1999.0,114.0,5.0,3.0
5189,5289,Renault Pulse Petrol RxL,2016,40190,Petrol,Manual,1,18.06,1198.0,74.93,5.0,4.25
5190,5290,Volkswagen Polo 1.5 TDI Highline,2016,29647,Diesel,Manual,1,20.14,1498.0,88.0,5.0,6.3
5191,5291,Maruti Baleno RS Petrol,2018,43639,Petrol,Manual,1,21.1,998.0,100.0,5.0,8.15
5192,5292,Hyundai i10 Magna,2012,37333,Petrol,Manual,1,20.36,1197.0,78.9,5.0,3.22
5193,5293,Hyundai i20 1.2 Spotz,2018,48407,Petrol,Manual,1,18.6,1197.0,81.83,5.0,7.65
5194,5294,BMW Z4 2009-2013 35i,2011,25000,Petrol,Automatic,1,10.37,2979.0,306.0,2.0,30.0
5195,5295,Hyundai i10 Sportz 1.2,2010,72400,Petrol,Manual,2,20.36,1197.0,78.9,5.0,2.3
5196,5296,Mini Cooper S Carbon Edition,2012,18000,Petrol,Automatic,1,13.6,1598.0,181.0,4.0,22.0
5197,5297,Honda Brio V MT,2012,65167,Petrol,Manual,1,19.4,1198.0,86.8,5.0,3.28
5198,5298,Maruti Ciaz ZXi Option,2016,25418,Petrol,Manual,1,20.73,1373.0,91.2,5.0,7.09
5199,5299,Maruti Swift Dzire ZDi,2013,38995,Diesel,Manual,1,19.3,1248.0,73.9,5.0,6.46
5200,5300,Volkswagen Polo Diesel Comfortline 1.2L,2012,60000,Diesel,Manual,1,22.07,1199.0,73.9,5.0,4.0
5201,5301,BMW X1 sDrive20d,2011,72000,Diesel,Automatic,1,17.05,1995.0,184.0,5.0,11.0
5202,5302,Audi Q7 3.0 TDI Quattro Premium Plus,2016,31075,Diesel,Automatic,2,12.07,2967.0,241.4,7.0,49.79
5203,5303,Ford Figo 1.5D Trend MT,2015,4311,Diesel,Manual,1,25.83,1498.0,99.0,5.0,4.8
5204,5304,BMW 3 Series Luxury Line,2017,21000,Diesel,Automatic,1,21.76,1995.0,190.0,5.0,35.0
5205,5305,Mercedes-Benz M-Class ML 350 CDI Corporate,2011,54000,Diesel,Automatic,1,14.0,2987.0,224.0,5.0,21.99
5206,5306,Maruti Wagon R LX BSIII,2007,50000,Petrol,Manual,2,17.3,1061.0,64.0,5.0,1.1
5207,5307,Maruti Baleno Zeta 1.2,2018,13000,Petrol,Manual,1,21.4,1197.0,83.1,5.0,6.6
5208,5308,Maruti Dzire VXI,2013,74000,Petrol,Manual,1,22.0,1197.0,81.8,5.0,4.5
5209,5309,Chevrolet Aveo U-VA 1.2 LT,2009,75000,Petrol,Manual,2,14.7,1150.0,76.0,5.0,1.0
5210,5310,Volkswagen Polo 1.5 TDI Highline,2017,25000,Diesel,Manual,1,20.14,1498.0,88.0,5.0,6.9
5211,5311,Land Rover Freelander 2 TD4 SE,2012,139000,Diesel,Automatic,1,12.347356557377035,2179.0,115.0,5.0,16.75
5212,5312,Audi Q5 30 TDI quattro Premium,2015,52000,Diesel,Automatic,1,14.16,1968.0,174.3,5.0,25.49
5213,5313,Audi A6 35 TDI Matrix,2015,20000,Diesel,Automatic,1,18.53,1968.0,187.74,5.0,35.5
5214,5314,Hyundai Grand i10 1.2 CRDi Sportz,2018,32663,Diesel,Manual,1,24.0,1186.0,73.97,5.0,6.28
5215,5315,Mahindra Scorpio SLE BSIV,2012,76777,Diesel,Manual,2,12.05,2179.0,120.0,8.0,4.88
5216,5316,Tata Bolt Quadrajet XE,2016,100303,Diesel,Manual,1,22.95,1248.0,74.0,5.0,3.7
5217,5317,Hyundai EON Era Plus,2015,43993,Petrol,Manual,1,21.1,814.0,55.2,5.0,3.45
5218,5318,Mahindra Scorpio S8 8 Seater,2016,72118,Diesel,Manual,1,15.4,2179.0,120.0,8.0,10.23
5219,5319,Honda Accord 2001-2003 2.0 AT,2010,83000,Petrol,Automatic,2,11.1,2354.0,142.0,5.0,6.5
5220,5320,Volkswagen Polo 1.2 MPI Highline,2016,7523,Petrol,Manual,1,16.2,1199.0,74.0,5.0,6.15
5221,5321,Maruti Eeco 7 Seater Standard,2014,34670,Petrol,Manual,1,15.1,1196.0,73.0,7.0,2.9
5222,5322,Hyundai Grand i10 CRDi Sportz,2016,30000,Diesel,Manual,1,24.0,1120.0,70.0,5.0,5.5
5223,5323,Ford Endeavour 3.2 Titanium AT 4X4,2017,17000,Diesel,Automatic,1,10.91,3198.0,197.0,7.0,31.0
5224,5324,Hyundai Grand i10 1.2 CRDi Sportz,2015,59261,Diesel,Manual,1,24.0,1186.0,73.97,5.0,4.25
